date,L_wb,P_lake,E_lake,Q_in,Q_out
1860-04-12,1134.8493324803514,21.95721056056891,4.730854448419314,15.51941217663948,1.0871081302169745
1860-04-13,1134.8651543517217,16.585621730771017,4.6613675016064615,5.004362426112573,1.1067452851943052
1860-04-14,1134.8681666711695,7.2703972118867295,4.599246870890836,1.4577945471212168,1.1166254402962843
1860-04-15,1134.8787693896118,12.463244437239165,4.61384470619671,3.871830230207047,1.1185115189911987
1860-04-16,1134.8971481497247,18.560017514683288,4.626045530617636,5.569950963281931,1.125162834228356
1860-04-17,1134.9090257339992,13.368488089357271,4.68584423463125,4.331679594413489,1.1367391744872493
1860-04-18,1134.9147072676317,8.029852005850634,4.592452808023622,3.3883866897355492,1.1442522550552636
1860-04-19,1134.9321681613444,16.551309555804124,4.360681810896651,6.418120829471806,1.1478548616962632
1860-04-20,1134.9727355224613,25.16299684895045,4.353664652807661,20.916991188359688,1.1589622675335327
1860-04-21,1135.0191630912843,23.612714592706077,4.278464194814831,28.278294337478624,1.1849759122306316
1860-04-22,1135.0193017931042,2.4673101041009096,4.5158843977644265,3.4023795749705914,1.2151034614821936
1860-04-23,1135.020977073881,5.35823986123508,4.599596759914195,2.1318317122304586,1.215194036633439
1860-04-24,1135.0185020325407,2.3764329161303412,4.51357056834896,0.8783846092954329,1.2162882975014564
1860-04-25,1135.018932950475,4.332121614480251,4.252613268319345,1.5660814113086496,1.2146718230924058
1860-04-26,1135.0203672415662,5.894761702308386,4.465309484894616,1.219792055992815,1.2149531822677813
1860-04-27,1135.0323672577445,14.526809752328273,4.530056446091306,3.2191527816467307,1.2158899095888343
1860-04-28,1135.0431738655916,13.596534524102177,4.605433362599274,3.039247951572165,1.223741265820361
1860-04-29,1135.0511373013326,10.820848034685463,4.368002807749029,2.7414240456282375,1.2308335315335739
1860-04-30,1135.063048378922,13.170660890725646,4.159849435480714,4.136339166719592,1.236073032500195
1860-05-01,1135.0792281966656,16.699768422924496,3.9775302981655902,4.70151035642876,1.243930737808066
1860-05-02,1135.0944350579605,15.20519374269929,4.097985001986302,5.354297151948059,1.2546445977878224
1860-05-03,1135.1101792580062,15.710703926254205,3.8949602206136444,5.193212620583988,1.2647562804451957
1860-05-04,1135.1082648594395,2.4179994072035518,3.808513305174009,0.7513835672397233,1.2752682359477665
1860-05-05,1135.1107631992325,6.371982651940919,3.7961879771628646,1.1965328297931344,1.273987711475328
1860-05-06,1135.116154234232,9.125858710509064,3.8864567197707,1.4272919666001036,1.2756589577915012
1860-05-07,1135.1178361587542,6.035603991084059,4.12083903798851,1.0464285717545796,1.2792690025661315
1860-05-08,1135.1175954764121,4.263483075843381,4.051713244551836,0.8279441596460808,1.2803963331865225
1860-05-09,1135.1210671777612,7.676262946295002,4.1305208133471,1.2061941984254811,1.2802349822908543
1860-05-10,1135.125260218691,8.337634620594368,4.282053551605783,1.420023224154516,1.2825633634157487
1860-05-11,1135.126371113111,5.519233611141353,4.358106839025891,1.2351460108583452,1.2853783629254971
1860-05-12,1135.1220964903687,0.8182920290501778,4.261123214324382,0.4543331250121642,1.2861246819368835
1860-05-13,1135.1182263301853,1.225863236087552,4.257937849485653,0.445168535416277,1.2832541055982105
1860-05-14,1135.1130053226434,0.11773569951447418,4.134852069246013,0.07676674943952291,1.2806579216936294
1860-05-15,1135.110960749255,2.6351557192637385,4.104222764583228,0.7016534043628081,1.2771597473706753
1860-05-16,1135.1115916170722,5.0879786276135075,4.078701822008153,0.8973821661910805,1.2757911544168343
1860-05-17,1135.1128005694572,5.640802994642755,4.033640942121756,0.8780036976119955,1.276213364957028
